u9,,,,,,,,,,,,,,,,,,
Column1,LME Ni cash price,LME Ni inventory (total),LME Ni inventory (briquette),LME Ni inventory (other forms),Critical Inventory,LME Co cash price,LME Cu cash price,Comex Cu future,Comex Cu future2,LME Al cash price,Fastmarkets- Cobalt LOW,Fastmarkets - Cobalt High,Column2,,,,,
,$/MT,MT,MT,MT,,$/MT,$/MT,$/lb, $/MT ,$/MT,,,,,,,,
,LMNIDY Comdty,LSNI Index,NLSNI BBRI Index,,,LMCODY Comdty,LMCADY Comdty,HGA Comdty,,LMAHDY Comdty,,,,,,,,
,#NAME?,#NAME?,#NAME?,,,#NAME?,#NAME?,#NAME?,,#NAME?,,,,,,,,
Dates,LAST_PRICE,LAST_PRICE,LAST_PRICE,,,LAST_PRICE,LAST_PRICE,LAST_PRICE,,LAST_PRICE,,,,,,,,
#NAME?," $15,074 ",#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,"""""",,,,,,
Jan-17," $10,224 ","371,820","223,356","148,464","100,000","33,499"," $5,814 ", $271 ," $5,961 "," $1,791 ",33069,"34,502",1/1/17,,,,,
Jan-17," $10,400 ","370,866","223,038","147,828","100,000","34,449"," $5,884 ", $272 ," $5,993 "," $1,811 ",33290,"35,274",1/1/17,,,,,
Jan-17," $10,212 ","369,732","222,396","147,336","100,000","34,750"," $5,844 ", $272 ," $5,993 "," $1,798 ",33290,"35,274",1/1/17,,,,,
Jan-17," $10,112 ","372,114","225,114","147,000","100,000","35,000"," $5,731 ", $266 ," $5,852 "," $1,802 ",33290,"35,274",1/1/17,,,,,
Jan-17," $10,123 ","371,256","224,262","146,994","100,000","35,250"," $5,741 ", $266 ," $5,849 "," $1,839 ",34172,"36,376",1/1/17,,,,,
Jan-17," $9,874 ","371,028","224,034","146,994","100,000","35,250"," $5,714 ", $265 ," $5,834 "," $1,834 ",34172,"36,376",1/1/17,,,,,
Jan-17," $9,649 ","372,006","224,034","147,972","100,000","35,750"," $5,730 ", $266 ," $5,860 "," $1,853 ",34723,"36,376",1/1/17,,,,,
Jan-17," $9,655 ","371,970","223,986","147,984","100,000","35,750"," $5,774 ", $269 ," $5,914 "," $1,855 ",34723,"36,376",1/1/17,,,,,
Jan-17," $9,741 ","375,504","227,148","148,356","100,000","36,000"," $5,926 ", $274 ," $6,042 "," $1,871 ",34723,"36,376",1/1/17,,,,,
Jan-17," $9,640 ","380,154","231,978","148,176","100,000","36,000"," $5,922 ", $274 ," $6,043 "," $1,837 ",34943,"37,368",1/1/17,,,,,
Jan-17," $9,353 ","382,002","233,934","148,068","100,000","36,500"," $5,838 ", $271 ," $5,963 "," $1,819 ",34943,"37,368",1/1/17,,,,,
Jan-17," $9,421 ","381,714","233,916","147,798","100,000","37,000"," $5,884 ", $272 ," $6,001 "," $1,815 ",35715,"37,920",1/1/17,,,,,
Jan-17," $9,623 ","381,006","233,916","147,090","100,000","37,000"," $5,811 ", $269 ," $5,935 "," $1,797 ",35715,"37,920",1/1/17,,,,,
Jan-17," $9,900 ","382,290","235,584","146,706","100,000","37,000"," $5,994 ", $277 ," $6,097 "," $1,815 ",35715,"37,920",1/1/17,,,,,
Feb-17," $10,193 ","382,620","235,584","147,036","100,000","37,500"," $5,936 ", $276 ," $6,072 "," $1,811 ",36376,"38,801",2/1/17,,,,,
Feb-17," $10,341 ","382,098","235,554","146,544","100,000","37,500"," $5,871 ", $274 ," $6,029 "," $1,818 ",36376,"38,801",2/1/17,,,,,
Feb-17," $10,171 ","382,074","235,554","146,520","100,000","37,500"," $5,764 ", $267 ," $5,882 "," $1,822 ",36707,"39,132",2/1/17,,,,,
Feb-17," $10,397 ","382,176","236,010","146,166","100,000","37,750"," $5,836 ", $271 ," $5,976 "," $1,821 ",36707,"39,132",2/1/17,,,,,
Feb-17," $10,300 ","383,292","236,400","146,892","100,000","38,250"," $5,780 ", $270 ," $5,943 "," $1,813 ",36707,"39,132",2/1/17,,,,,
Feb-17," $10,443 ","383,244","236,412","146,832","100,000","38,750"," $5,878 ", $273 ," $6,014 "," $1,830 ",38471,"40,565",2/1/17,,,,,
Feb-17," $10,233 ","382,584","236,028","146,556","100,000","39,500"," $5,809 ", $272 ," $5,983 "," $1,835 ",38471,"40,565",2/1/17,,,,,
Feb-17," $10,615 ","381,864","235,344","146,520","100,000","39,850"," $6,083 ", $283 ," $6,225 "," $1,866 ",39683,"41,888",2/1/17,,,,,
Feb-17," $10,680 ","383,040","236,778","146,262","100,000","42,250"," $6,104 ", $284 ," $6,261 "," $1,868 ",39683,"41,888",2/1/17,,,,,
Feb-17," $10,715 ","381,546","235,494","146,052","100,000","42,500"," $6,004 ", $281 ," $6,197 "," $1,875 ",39683,"41,888",2/1/17,,,,,
Feb-17," $10,874 ","380,610","235,356","145,254","100,000","43,000"," $6,048 ", $282 ," $6,220 "," $1,900 ",41557,"43,982",2/1/17,,,,,
Feb-17," $11,012 ","380,100","235,320","144,780","100,000","43,250"," $5,983 ", $280 ," $6,166 "," $1,884 ",41557,"43,982",2/1/17,,,,,
Feb-17," $10,994 ","379,494","235,320","144,174","100,000","44,250"," $5,945 ", $278 ," $6,116 "," $1,868 ",43872,"46,077",2/1/17,,,,,
Feb-17," $11,094 ","383,784","240,006","143,778","100,000","47,750"," $6,058 ", $278 ," $6,116 "," $1,889 ",43872,"46,077",2/1/17,,,,,
Feb-17," $10,799 ","384,900","241,122","143,778","100,000","47,750"," $6,046 ", $282 ," $6,200 "," $1,875 ",43872,"46,077",2/1/17,,,,,
Feb-17," $10,754 ","384,000","240,414","143,586","100,000","47,750"," $6,026 ", $280 ," $6,172 "," $1,876 ",46959,"49,604",2/1/17,,,,,
Feb-17," $10,526 ","381,720","238,572","143,148","100,000","47,750"," $5,845 ", $272 ," $5,980 "," $1,861 ",46959,"49,604",2/1/17,,,,,
Feb-17," $10,809 ","379,680","237,132","142,548","100,000","47,750"," $5,915 ", $275 ," $6,065 "," $1,886 ",49384,"50,486",2/1/17,,,,,
Feb-17," $10,993 ","378,612","237,414","141,198","100,000","49,250"," $5,924 ", $275 ," $6,064 "," $1,900 ",49384,"50,486",2/1/17,,,,,
Feb-17," $10,927 ","377,466","237,036","140,430","100,000","50,250"," $5,967 ", $277 ," $6,100 "," $1,920 ",49384,"50,486",2/1/17,,,,,
Mar-17," $10,975 ","377,778","237,186","140,592","100,000","51,250"," $6,003 ", $279 ," $6,148 "," $1,943 ",49604,"52,029",3/1/17,,,,,
Mar-17," $10,725 ","378,444","238,224","140,220","100,000","51,250"," $5,918 ", $275 ," $6,056 "," $1,903 ",49604,"52,029",3/1/17,,,,,
Mar-17," $10,936 ","377,730","238,296","139,434","100,000","51,000"," $5,906 ", $276 ," $6,072 "," $1,884 ",50155,"54,454",3/1/17,,,,,
Mar-17," $11,040 ","377,280","238,104","139,176","100,000","50,850"," $5,844 ", $272 ," $5,983 "," $1,866 ",50155,"54,454",3/1/17,,,,,
Mar-17," $10,589 ","381,096","241,902","139,194","100,000","50,750"," $5,755 ", $269 ," $5,919 "," $1,866 ",50155,"54,454",3/1/17,,,,,
Mar-17," $10,142 ","386,118","242,166","143,952","100,000","50,750"," $5,747 ", $267 ," $5,881 "," $1,868 ",50155,"54,454",3/1/17,,,,,
Mar-17," $10,092 ","385,830","242,166","143,664","100,000","52,250"," $5,673 ", $265 ," $5,846 "," $1,855 ",50155,"54,454",3/1/17,,,,,
Mar-17," $9,840 ","384,978","241,434","143,544","100,000","52,250"," $5,716 ", $267 ," $5,877 "," $1,868 ",50706,"54,564",3/1/17,,,,,
Mar-17," $10,114 ","383,910","240,852","143,058","100,000","52,250"," $5,777 ", $269 ," $5,935 "," $1,866 ",50706,"54,564",3/1/17,,,,,
Mar-17," $10,171 ","384,522","241,614","142,908","100,000","53,000"," $5,798 ", $271 ," $5,960 "," $1,845 ",50706,"54,564",3/1/17,,,,,
Mar-17," $10,144 ","386,400","243,282","143,118","100,000","53,250"," $5,843 ", $273 ," $6,009 "," $1,874 ",51588,"55,446",3/1/17,,,,,
Mar-17," $10,162 ","384,924","241,806","143,118","100,000","53,250"," $5,890 ", $275 ," $6,054 "," $1,887 ",51588,"55,446",3/1/17,,,,,
Mar-17," $10,203 ","384,258","241,386","142,872","100,000","52,750"," $5,917 ", $276 ," $6,085 "," $1,902 ",51919,"55,446",3/1/17,,,,,
Mar-17," $10,104 ","382,824","239,952","142,872","100,000","52,750"," $5,855 ", $274 ," $6,043 "," $1,910 ",51919,"55,446",3/1/17,,,,,
Mar-17," $10,097 ","381,948","239,328","142,620","100,000","52,750"," $5,748 ", $270 ," $5,948 "," $1,914 ",51919,"55,446",3/1/17,,,,,
Mar-17," $9,956 ","381,714","240,120","141,594","100,000","54,000"," $5,780 ", $271 ," $5,974 "," $1,912 ",52911,"56,218",3/1/17,,,,,
Mar-17," $9,968 ","382,176","240,756","141,420","100,000","54,000"," $5,798 ", $273 ," $6,002 "," $1,923 ",52911,"56,218",3/1/17,,,,,
Mar-17," $9,808 ","382,266","241,836","140,430","100,000","53,750"," $5,777 ", $271 ," $5,975 "," $1,929 ",53903,"56,218",3/1/17,,,,,
Mar-17," $9,703 ","382,158","241,794","140,364","100,000","53,750"," $5,737 ", $272 ," $5,980 "," $1,921 ",53903,"56,218",3/1/17,,,,,
Mar-17," $9,928 ","381,180","241,848","139,332","100,000","53,750"," $5,849 ", $276 ," $6,070 "," $1,936 ",53903,"56,218",3/1/17,,,,,
Mar-17," $9,978 ","379,866","241,584","138,282","100,000","54,750"," $5,884 ", $276 ," $6,073 "," $1,953 ",53903,"56,990",3/1/17,,,,,
Mar-17," $10,074 ","378,402","240,726","137,676","100,000","54,750"," $5,938 ", $275 ," $6,057 "," $1,962 ",53903,"56,990",3/1/17,,,,,
Mar-17," $9,963 ","377,514","239,940","137,574","100,000","54,500"," $5,816 ", $274 ," $6,025 "," $1,952 ",54013,"57,320",3/1/17,,,,,
Apr-17," $9,785 ","376,476","238,926","137,550","100,000","55,750"," $5,729 ", $269 ," $5,932 "," $1,940 ",54013,"57,320",4/1/17,,,,,
Apr-17," $9,915 ","374,964","237,822","137,142","100,000","55,750"," $5,753 ", $270 ," $5,955 "," $1,926 ",54013,"57,320",4/1/17,,,,,
Apr-17," $10,230 ","376,872","239,850","137,022","100,000","56,250"," $5,865 ", $277 ," $6,102 "," $1,948 ",54013,"57,320",4/1/17,,,,,
Apr-17," $10,019 ","376,566","239,544","137,022","100,000","55,750"," $5,827 ", $275 ," $6,064 "," $1,940 ",54013,"57,320",4/1/17,,,,,
Apr-17," $10,123 ","375,702","239,184","136,518","100,000","55,500"," $5,799 ", $274 ," $6,037 "," $1,947 ",54013,"58,423",4/1/17,,,,,
Apr-17," $10,118 ","374,532","238,998","135,534","100,000","55,250"," $5,714 ", $270 ," $5,936 "," $1,912 ",54013,"58,423",4/1/17,,,,,
Apr-17," $9,783 ","370,872","237,264","133,608","100,000","55,750"," $5,740 ", $270 ," $5,944 "," $1,905 ",54013,"58,423",4/1/17,,,,,
Apr-17," $9,680 ","369,678","236,352","133,326","100,000","55,250"," $5,601 ", $264 ," $5,820 "," $1,884 ",55116,"58,423",4/1/17,,,,,
Apr-17," $9,695 ","369,438","236,154","133,284","100,000","55,250"," $5,660 ", $267 ," $5,876 "," $1,895 ",55116,"58,423",4/1/17,,,,,
Apr-17," $9,695 ","369,438","236,154","133,284","100,000","55,250"," $5,660 ", $267 ," $5,876 "," $1,895 ",55116,"58,423",4/1/17,,,,,
Apr-17," $9,695 ","369,438","236,154","133,284","100,000","55,250"," $5,660 ", $269 ," $5,926 "," $1,895 ",55116,"58,423",4/1/17,,,,,
Apr-17," $9,256 ","369,354","236,430","132,924","100,000","55,250"," $5,539 ", $262 ," $5,774 "," $1,876 ",55116,"58,423",4/1/17,,,,,
Apr-17," $9,286 ","374,952","242,406","132,546","100,000","55,000"," $5,523 ", $263 ," $5,797 "," $1,889 ",55116,"58,423",4/1/17,,,,,
Apr-17," $9,435 ","375,738","243,210","132,528","100,000","54,750"," $5,597 ", $264 ," $5,817 "," $1,932 ",55116,"58,423",4/1/17,,,,,
Apr-17," $9,295 ","380,946","248,526","132,420","100,000","54,750"," $5,594 ", $264 ," $5,809 "," $1,923 ",54895,"57,871",4/1/17,,,,,
Apr-17," $9,207 ","380,496","248,310","132,186","100,000","55,000"," $5,625 ", $265 ," $5,841 "," $1,938 ",54895,"57,871",4/1/17,,,,,
Apr-17," $9,271 ","380,172","247,890","132,282","100,000","55,000"," $5,678 ", $267 ," $5,890 "," $1,955 ",54895,"57,871",4/1/17,,,,,
Apr-17," $9,180 ","379,338","246,984","132,354","100,000","55,000"," $5,689 ", $267 ," $5,889 "," $1,956 ",54895,"57,871",4/1/17,,,,,
Apr-17," $9,288 ","379,002","246,768","132,234","100,000","55,250"," $5,669 ", $267 ," $5,872 "," $1,915 ",54895,"57,871",4/1/17,,,,,
Apr-17," $9,404 ","379,644","246,738","132,906","100,000","55,000"," $5,711 ", $267 ," $5,891 "," $1,903 ",54564,"57,871",4/1/17,,,,,
May-17," $9,404 ","379,644","246,738","132,906","100,000","55,000"," $5,711 ", $273 ," $6,012 "," $1,903 ",54564,"57,871",5/1/17,,,,,
May-17," $9,463 ","379,182","246,318","132,864","100,000","54,750"," $5,771 ", $271 ," $5,965 "," $1,922 ",54564,"57,871",5/1/17,,,,,
May-17," $9,177 ","380,472","247,608","132,864","100,000","54,750"," $5,567 ", $262 ," $5,773 "," $1,916 ",54564,"57,871",5/1/17,,,,,
May-17," $8,970 ","380,502","247,506","132,996","100,000","55,050"," $5,518 ", $259 ," $5,706 "," $1,907 ",54564,"57,871",5/1/17,,,,,
May-17," $9,108 ","380,712","247,926","132,786","100,000","55,050"," $5,563 ", $260 ," $5,737 "," $1,896 ",54013,"57,320",5/1/17,,,,,
May-17," $9,108 ","380,712","247,926","132,786","100,000","54,450"," $5,462 ", $257 ," $5,654 "," $1,873 ",54013,"57,320",5/1/17,,,,,
May-17," $9,174 ","380,718","247,956","132,762","100,000","54,550"," $5,486 ", $257 ," $5,662 "," $1,865 ",54013,"57,320",5/1/17,,,,,
May-17," $9,079 ","381,378","248,640","132,738","100,000","54,550"," $5,475 ", $257 ," $5,652 "," $1,860 ",54013,"57,320",5/1/17,,,,,
May-17," $9,291 ","381,834","249,114","132,720","100,000","54,550"," $5,521 ", $258 ," $5,683 "," $1,870 ",54013,"57,320",5/1/17,,,,,
May-17," $9,276 ","380,610","248,286","132,324","100,000","54,550"," $5,539 ", $260 ," $5,720 "," $1,886 ",53131,"57,320",5/1/17,,,,,
May-17," $9,177 ","379,638","247,548","132,090","100,000","54,550"," $5,593 ", $261 ," $5,752 "," $1,902 ",53131,"57,320",5/1/17,,,,,
May-17," $9,065 ","380,250","248,826","131,424","100,000","55,544"," $5,595 ", $262 ," $5,773 "," $1,921 ",53131,"57,320",5/1/17,,,,,
May-17," $9,166 ","380,340","249,162","131,178","100,000","55,537"," $5,593 ", $262 ," $5,767 "," $1,922 ",53131,"57,320",5/1/17,,,,,
May-17," $9,137 ","379,824","249,156","130,668","100,000","54,500"," $5,562 ", $260 ," $5,733 "," $1,921 ",53131,"57,320",5/1/17,,,,,
May-17," $9,325 ","378,894","248,556","130,338","100,000","54,250"," $5,665 ", $265 ," $5,830 "," $1,942 ",53131,"57,320",5/1/17,,,,,
May-17," $9,352 ","378,858","248,976","129,882","100,000","54,500"," $5,689 ", $266 ," $5,860 "," $1,936 ",53131,"57,320",5/1/17,,,,,
May-17," $9,302 ","378,414","248,766","129,648","100,000","54,500"," $5,695 ", $266 ," $5,869 "," $1,941 ",53131,"57,320",5/1/17,,,,,
May-17," $9,058 ","384,798","255,438","129,360","100,000","54,500"," $5,663 ", $265 ," $5,844 "," $1,943 ",53131,"57,320",5/1/17,,,,,
May-17," $9,001 ","383,844","254,748","129,096","100,000","55,350"," $5,706 ", $266 ," $5,869 "," $1,958 ",53131,"57,320",5/1/17,,,,,
May-17," $9,040 ","382,104","253,566","128,538","100,000","55,850"," $5,638 ", $264 ," $5,808 "," $1,949 ",53352,"56,218",5/1/17,,,,,
May-17," $9,040 ","382,104","253,566","128,538","100,000","55,850"," $5,638 ", $264 ," $5,808 "," $1,949 ",53352,"56,218",5/1/17,,,,,
May-17," $9,072 ","380,292","252,276","128,016","100,000","56,100"," $5,633 ", $264 ," $5,805 "," $1,923 ",53352,"56,218",5/1/17,,,,,
May-17," $8,922 ","378,984","250,974","128,010","100,000","56,350"," $5,658 ", $265 ," $5,837 "," $1,926 ",53352,"56,218",5/1/17,,,,,
Jun-17," $8,793 ","384,966","257,256","127,710","100,000","55,850"," $5,675 ", $265 ," $5,843 "," $1,924 ",53352,"56,218",6/1/17,,,,,
Jun-17," $8,874 ","383,292","256,650","126,642","100,000","56,350"," $5,640 ", $264 ," $5,822 "," $1,929 ",54013,"57,320",6/1/17,,,,,
Jun-17," $8,867 ","381,480","255,510","125,970","100,000","56,350"," $5,598 ", $263 ," $5,789 "," $1,900 ",54013,"57,320",6/1/17,,,,,
Jun-17," $8,816 ","379,932","254,250","125,682","100,000","56,100"," $5,586 ", $262 ," $5,764 "," $1,898 ",54013,"57,320",6/1/17,,,,,
Jun-17," $8,755 ","379,572","254,250","125,322","100,000","56,225"," $5,592 ", $262 ," $5,773 "," $1,903 ",55116,"58,202",6/1/17,,,,,
Jun-17," $8,759 ","378,174","253,404","124,770","100,000","56,350"," $5,704 ", $267 ," $5,885 "," $1,899 ",55116,"58,202",6/1/17,,,,,
Jun-17," $8,924 ","376,914","252,426","124,488","100,000","56,000"," $5,780 ", $271 ," $5,968 "," $1,901 ",55997,"58,974",6/1/17,,,,,
Jun-17," $8,736 ","375,870","251,430","124,440","100,000","56,350"," $5,743 ", $268 ," $5,904 "," $1,880 ",55997,"58,974",6/1/17,,,,,
Jun-17," $8,739 ","375,822","251,382","124,440","100,000","56,600"," $5,686 ", $266 ," $5,863 "," $1,879 ",55997,"58,974",6/1/17,,,,,
Jun-17," $8,883 ","376,452","252,030","124,422","100,000","56,600"," $5,669 ", $264 ," $5,818 "," $1,873 ",57871,"60,517",6/1/17,,,,,
Jun-17," $8,790 ","376,986","252,504","124,482","100,000","56,600"," $5,636 ", $264 ," $5,804 "," $1,861 ",57871,"60,517",6/1/17,,,,,
Jun-17," $8,883 ","376,950","252,468","124,482","100,000","57,750"," $5,639 ", $263 ," $5,795 "," $1,856 ",58974,"61,068",6/1/17,,,,,
Jun-17," $8,953 ","377,472","253,590","123,882","100,000","57,500"," $5,703 ", $266 ," $5,856 "," $1,875 ",58974,"61,068",6/1/17,,,,,
Jun-17," $8,769 ","377,472","253,590","123,882","100,000","58,250"," $5,631 ", $263 ," $5,790 "," $1,877 ",58974,"61,068",6/1/17,,,,,
Jun-17," $8,953 ","377,094","253,440","123,654","100,000","58,250"," $5,718 ", $267 ," $5,884 "," $1,858 ",59525,"61,729",6/1/17,,,,,
Jun-17," $8,968 ","376,644","253,254","123,390","100,000","58,125"," $5,724 ", $267 ," $5,874 "," $1,861 ",59525,"61,729",6/1/17,,,,,
Jun-17," $9,031 ","375,852","253,116","122,736","100,000","58,250"," $5,781 ", $269 ," $5,924 "," $1,857 ",59745,"62,060",6/1/17,,,,,
Jun-17," $8,974 ","374,952","253,272","121,680","100,000","58,750"," $5,771 ", $270 ," $5,936 "," $1,855 ",59745,"62,060",6/1/17,,,,,
Jun-17," $9,213 ","374,634","253,074","121,560","100,000","58,750"," $5,838 ", $272 ," $5,987 "," $1,877 ",59745,"62,060",6/1/17,,,,,
Jun-17," $9,226 ","373,914","252,438","121,476","100,000","59,300"," $5,867 ", $273 ," $6,019 "," $1,891 ",60627,"62,170",6/1/17,,,,,
Jun-17," $9,252 ","372,870","251,370","121,500","100,000","59,796"," $5,931 ", $275 ," $6,061 "," $1,911 ",60627,"62,170",6/1/17,,,,,
Jun-17," $9,347 ","372,228","250,728","121,500","100,000","59,792"," $5,927 ", $276 ," $6,083 "," $1,914 ",60627,"63,934",6/1/17,,,,,
Jul-17," $9,346 ","371,460","249,960","121,500","100,000","59,460"," $5,907 ", $275 ," $6,048 "," $1,921 ",60627,"63,934",7/1/17,,,,,
Jul-17," $9,141 ","370,620","249,234","121,386","100,000","58,709"," $5,867 ", $275 ," $6,048 "," $1,921 ",60627,"63,934",7/1/17,,,,,
Jul-17," $9,122 ","370,284","248,898","121,386","100,000","58,708"," $5,814 ", $272 ," $5,990 "," $1,920 ",60627,"63,934",7/1/17,,,,,
Jul-17," $9,037 ","372,642","251,178","121,464","100,000","61,000"," $5,824 ", $272 ," $5,993 "," $1,933 ",60627,"63,934",7/1/17,,,,,
Jul-17," $8,880 ","372,876","251,496","121,380","100,000","60,000"," $5,804 ", $271 ," $5,961 "," $1,918 ",61178,"63,934",7/1/17,,,,,
Jul-17," $8,962 ","372,876","251,496","121,380","100,000","59,750"," $5,796 ", $272 ," $5,980 "," $1,883 ",61178,"63,934",7/1/17,,,,,
Jul-17," $9,087 ","372,588","251,250","121,338","100,000","59,720"," $5,847 ", $274 ," $6,035 "," $1,883 ",61178,"63,934",7/1/17,,,,,
Jul-17," $9,160 ","376,476","252,606","123,870","100,000","59,190"," $5,880 ", $275 ," $6,054 "," $1,872 ",61068,"64,375",7/1/17,,,,,
Jul-17," $9,167 ","375,648","252,282","123,366","100,000","59,160"," $5,854 ", $273 ," $6,012 "," $1,906 ",61068,"64,375",7/1/17,,,,,
Jul-17," $9,530 ","374,544","251,646","122,898","100,000","59,130"," $5,905 ", $276 ," $6,077 "," $1,908 ",61068,"64,375",7/1/17,,,,,
Jul-17," $9,555 ","373,206","251,460","121,746","100,000","58,700"," $5,971 ", $279 ," $6,149 "," $1,896 ",61068,"64,375",7/1/17,,,,,
Jul-17," $9,733 ","373,968","252,540","121,428","100,000","58,500"," $5,974 ", $280 ," $6,167 "," $1,905 ",61068,"64,375",7/1/17,,,,,
Jul-17," $9,602 ","375,384","253,956","121,428","100,000","58,500"," $5,930 ", $278 ," $6,132 "," $1,894 ",61068,"64,816",7/1/17,,,,,
Jul-17," $9,445 ","376,566","255,186","121,380","100,000","58,600"," $5,925 ", $279 ," $6,151 "," $1,892 ",61068,"64,816",7/1/17,,,,,
Jul-17," $9,469 ","376,182","254,802","121,380","100,000","58,010"," $5,971 ", $280 ," $6,170 "," $1,892 ",61068,"64,265",7/1/17,,,,,
Jul-17," $9,726 ","375,240","254,472","120,768","100,000","57,700"," $5,995 ", $281 ," $6,199 "," $1,891 ",61068,"64,265",7/1/17,,,,,
Jul-17," $9,955 ","375,138","254,424","120,714","100,000","56,940"," $6,197 ", $292 ," $6,428 "," $1,909 ",61068,"64,265",7/1/17,,,,,
Jul-17," $9,995 ","376,038","255,324","120,714","100,000","56,940"," $6,298 ", $295 ," $6,492 "," $1,921 ",61068,"63,934",7/1/17,,,,,
Jul-17," $10,088 ","376,080","255,366","120,714","100,000","56,940"," $6,298 ", $295 ," $6,508 "," $1,917 ",61068,"63,934",7/1/17,,,,,
Jul-17," $10,156 ","374,478","254,190","120,288","100,000","56,930"," $6,296 ", $295 ," $6,504 "," $1,885 ",61068,"63,934",7/1/17,,,,,
Jul-17," $10,169 ","373,032","253,326","119,706","100,000","56,940"," $6,336 ", $297 ," $6,541 "," $1,896 ",61068,"63,934",7/1/17,,,,,
Aug-17," $10,241 ","372,936","253,326","119,610","100,000","56,940"," $6,313 ", $296 ," $6,512 "," $1,884 ",61068,"63,934",8/1/17,,,,,
Aug-17," $10,305 ","373,374","253,626","119,748","100,000","55,750"," $6,322 ", $295 ," $6,508 "," $1,903 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,335 ","373,086","253,434","119,652","100,000","58,000"," $6,326 ", $295 ," $6,499 "," $1,894 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,210 ","373,086","253,434","119,652","100,000","59,000"," $6,348 ", $296 ," $6,517 "," $1,889 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,361 ","375,282","253,488","121,794","100,000","57,500"," $6,384 ", $298 ," $6,574 "," $1,946 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,592 ","373,992","252,630","121,362","100,000","57,150"," $6,452 ", $302 ," $6,641 "," $2,017 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,718 ","374,544","253,086","121,458","100,000","57,200"," $6,427 ", $300 ," $6,610 "," $2,019 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,938 ","374,382","252,924","121,458","100,000","57,200"," $6,394 ", $298 ," $6,565 "," $2,032 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,616 ","375,696","255,324","120,372","100,000","56,750"," $6,383 ", $299 ," $6,579 "," $2,038 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,407 ","375,288","254,916","120,372","100,000","56,770"," $6,368 ", $299 ," $6,576 "," $2,027 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,299 ","384,258","263,574","120,684","100,000","56,780"," $6,344 ", $297 ," $6,531 "," $2,054 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,707 ","385,560","264,876","120,684","100,000","56,788"," $6,497 ", $303 ," $6,681 "," $2,100 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,671 ","385,194","264,846","120,348","100,000","56,796"," $6,456 ", $302 ," $6,653 "," $2,083 ",62281,"65,588",8/1/17,,,,,
Aug-17," $10,929 ","384,864","264,846","120,018","100,000","60,296"," $6,452 ", $302 ," $6,653 "," $2,072 ",62281,"65,588",8/1/17,,,,,
Aug-17," $11,264 ","384,594","264,846","119,748","100,000","59,813"," $6,551 ", $306 ," $6,739 "," $2,089 ",62281,"65,588",8/1/17,,,,,
Aug-17," $11,364 ","385,536","265,692","119,844","100,000","60,000"," $6,547 ", $306 ," $6,750 "," $2,087 ",62281,"65,588",8/1/17,,,,,
Aug-17," $11,607 ","385,974","266,316","119,658","100,000","60,000"," $6,537 ", $306 ," $6,743 "," $2,101 ",61399,"64,926",8/1/17,,,,,
Aug-17," $11,689 ","385,200","266,280","118,920","100,000","60,000"," $6,663 ", $312 ," $6,863 "," $2,107 ",61399,"64,926",8/1/17,,,,,
Aug-17," $11,426 ","387,450","268,830","118,620","100,000","60,750"," $6,649 ", $311 ," $6,860 "," $2,066 ",61729,"65,588",8/1/17,,,,,
Aug-17," $11,426 ","387,450","268,830","118,620","100,000","60,750"," $6,649 ", $314 ," $6,926 "," $2,066 ",61729,"65,588",8/1/17,,,,,
Aug-17," $11,647 ","388,440","267,468","120,972","100,000","61,250"," $6,772 ", $316 ," $6,961 "," $2,085 ",61729,"65,588",8/1/17,,,,,
Aug-17," $11,520 ","386,550","266,340","120,210","100,000","60,750"," $6,740 ", $315 ," $6,930 "," $2,069 ",62281,"65,036",8/1/17,,,,,
Aug-17," $11,740 ","389,154","269,670","119,484","100,000","60,750"," $6,760 ", $316 ," $6,954 "," $2,099 ",62281,"65,036",8/1/17,,,,,
Sep-17," $11,973 ","388,824","269,802","119,022","100,000","60,750"," $6,805 ", $318 ," $7,008 "," $2,116 ",61509,"65,257",9/1/17,,,,,
Sep-17," $12,194 ","387,246","268,374","118,872","100,000","60,750"," $6,887 ", $318 ," $7,008 "," $2,098 ",61509,"65,257",9/1/17,,,,,
Sep-17," $12,020 ","385,392","266,736","118,656","100,000","60,750"," $6,870 ", $319 ," $7,022 "," $2,072 ",61509,"65,257",9/1/17,,,,,
Sep-17," $12,102 ","383,370","265,164","118,206","100,000","60,850"," $6,876 ", $322 ," $7,081 "," $2,080 ",61840,"64,485",9/1/17,,,,,
Sep-17," $12,086 ","384,150","266,028","118,122","100,000","60,850"," $6,874 ", $321 ," $7,068 "," $2,083 ",61840,"64,485",9/1/17,,,,,
