"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Namibia","NAM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","1544283384.6944","2137981426.61805","2048416835.51299","2166758459.74329","1849066223.81888","1255379952.43864","1493935711.15974","2180512377.21022","2111258851.99032","2126799900.86552","2141114714.18081","2684840183.97132","2926583345.02104","2789697585.45766","2936315787.99144","3289178324.28111","3324589002.86093","3584911046.00695","3286891232.38609","3283757737.9491","3293632237.24027","3103685812.85137","2790124441.45076","4338170806.50918","5357744601.14247","5604285550.29642","6035072878.97807","7077553524.28535","7185316334.18874","8372972467.75317","10015713749.1122","11115652118.825","11717197856.2728","11674606591.3352","11649567904.761","11238515863.3431","10976283914.6463","12551376097.1501","13595130506.9117","",
"New Caledonia","NCL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2192911890.3084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","420803679.239778","459924226.973731","498709735.651732","520018674.668308","548042946.660616","650223651.345441","672736040.286814","647463095.053717","619536646.379714","631455323.614425","633529854.042881","662049044.420597","707212696.149152","882816222.58952","1043039876.66215","1021770576.10624","1041784350.73373","1162370978.14756","1460382293.12861","1740095990.72215","2142956164.2487","1991843912.09705","1907387147.17277","1686657276.42981","1474385163.33541","1431795205.0358","1696037882.11521","2070539849.72213","1966471400.86796","2027418844.58806","2375176683.50811","2262776972.13361","2207901811.08746","1543154919.64537","1562471769.06103","1752251168.59034","1833283613.17433","1674784958.23149","1919208354.14012","1834336286.34507","1602455335.10034","1727362114.95031","1987105689.88112","2470567476.47928","2796020049.98062","3074527160.97902","3264295881.67762","3847785826.18283","4639625748.06506","4954374999.86764","4971860191.36766","5671469088.37062","5645659162.85345","6156948830.05425","6651808708.87817","6053047984.65465","6207998653.64425","6710677074.4824","","",
"Nigeria","NGA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","19096404323.2673","20642338233.0211","22550038999.8207","27726825552.721","36730918485.0286","23943075817.1902","23078591869.7619","25299915450.5252","13725600880.1146","19338605591.4505","19707373020.894","22223922981.9693","13625726011.0375","18228270040.1683","23783632198.6924","29410870428.75","30324325086.2706","34059536902.2727","31733092843.5824","29751518868.2492","46085896264.8103","62929096778.688","69709167978.6167","87655675693.0649","114138340393.36","131436056652.186","208427176913.887","234440874005.028","224013654538.531","276178343890.138","310873402067.832","312594101278.481","418037250471.677","451531687950.245","423998926402.11","351719602385.48","317618212655.021","","",
"Nicaragua","NIC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3618882366.07143","3771810464.80744","3921017545.93954","4029184111.09112","4232303871.63228","4455550177.81541","4786267769.89756","5050770987.36964","5098801670.17544","5234378840.04237","5606395078.4683","6130288789.4199","6528552697.78031","7096342699.94851","8008481243.45057","7952653349.39404","8284777350.11519","8876140289.77493","9397416058.30116","9846335318.00605","10431347272.0339","10785800724.1297","11273155495.764","11848568415.912","11326892141.9349","",
"Netherlands","NLD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","27022314908.3825","31406664724.3108","38419690744.301","50420151505.5967","59982364538.0769","73017599250.61","80059436072.6788","95243910209.2125","118018353534.325","136771020762.386","147396175016.626","122022878477.435","118702926962.119","115160718940.622","104510292994.505","105441094745.223","146288781795.287","181684410248.042","190224476864.756","184519903564.377","226335444390.657","234663100895.804","261299694987.469","255721578073.09","272590673204.988","324066703266.539","321626143790.85","295011294330.246","310668740279.938","318974003835.5","295196241017.137","304970022371.365","340278562017.692","421729119638.826","472761360814.502","487021514736.973","516171120311.128","589486723241.172","655462135637.908","622361767157.544","606921480359.979","645751869704.686","600174534587.002","625056444037.968","632465914918.279","535867795425.104","542991068403.433","571054172519.82","624495409794.51","",
"Norway","NOR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","8677287936.27238","9974347709.00948","11819768677.3322","15139269485.5874","17965954835.0994","22467619430.255","24969119398.8821","29468394853.0102","32426606642.1227","36697735036.8279","42328514739.229","41355518773.4123","41460799504.1835","40572611150.7045","39549225019.9106","42704368864.2814","55473244350.6836","66638515769.9443","71537056928.0344","70951118835.542","82854449893.7649","85429514569.0972","94050848821.305","86464667822.5568","90425498753.1172","106411005177.421","112129523396.074","108140922328.725","107975242210.176","110907785413.889","105271989820.264","109408454463.561","129733836017.936","154870907601.48","172260710894.849","189576561893.675","203412283847.629","237706126209.12","263433865248.227","246967701922.618","271748297256.308","305480992028.459","308604211431.027","321146723404.255","314257339328.22","258301953084.634","258578452380.952","274329961716.703","290775284352.905","",
"Nepal","NPL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","1417744379.99239","1282406763.66431","1195840000","1389537067.59888","1635833358.33333","1729999908.33333","2027749991.66667","2157494731.87851","2237976180.63861","2326559713.7671","2250878744.76282","2519417401.22475","2599562412.88775","3090974382.22625","3162440320.81634","3373934629.79332","3585800918.5936","3029503340.75724","3211787500","3661751020.40816","3712098419.67872","3871265473.20618","4232000701.38524","4187360774.8184","4348388520.9713","4660648617.34472","5306354461.22449","5476667887.52799","5788509911.80079","6419305641.49683","7190753084.64869","8231311322.41129","9311930567.83117","11312084483.4295","11642289113.3412","14170128077.7074","16271897607.2901","16780344306.3847","17237395872.6997","17618062707.9676","19439740999.2833","20324218713.535","21907503937.8604","24488176166.2499","",
"Nauru","NRU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","5135157240.45246","6069244085.40104","7239912493.92319","9522749408.65451","10904578047.4352","10325276711.091","10245518316.4458","11816925051.8416","14366638795.9866","15999198637.6841","18397992665.5086","18737823661.6435","18665695557.1741","18241324921.1356","16175464067.199","18807161125.3197","22766687790.452","30297121634.169","34166183574.8792","33588802746.0496","35789159146.5965","33680508665.3162","32549447043.8111","35076046678.8341","41147200683.8024","47602284803.4006","52797280421.8121","50003151988.905","43773882835.9387","44815506772.5362","39463399639.9245","39552988448.0161","49448469614.0766","65398802980.3347","77337142857.1429","87218193339.4353","85537902859.7367","103160138164.18","103388627258.031","94667999250.4216","113783074637.872","131414594954.157","138103586892.402","145715793070.199","153179769377.541","134440977004.481","142311480830.476","153125425575.378","","",
"OECD members","OED","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","1777344143676.61","1980153335871.14","2291383042642.47","2732616194652.07","3099701878760.58","3578409983719.65","3850462893603.52","4327135716953.3","5145775300350.15","5950322947311.11","6697626347264.14","6803163951465.62","6806064761692.02","7051933423902.2","7257654726054.3","7669915505324.06","9273151864139.43","10745359240518.5","11978650334916.2","12500900098649.3","14155535195760.2","15031924889280.4","16299241365230.6","16553843998453.1","17614759804748","19222989315834.4","19439739609484.2","19118258335274.5","19392941025030.8","20505163280706.9","20978022455899.8","21074773565687.8","22190527745878.4","24896668686960","27528819756774.8","29082780578664.5","30532668205271.5","33238063499362.6","35592729166821.7","34221518184425.6","35589520316695.4","38053391256196","37932088630186.3","38256459640733.4","38847384961842.7","36548930185570.4","37324063418064.4","38728628750255.8","","",
"Oman","OMN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","61585197.4592654","60475161.987041","67194624.4300456","82553395.7283417","114051973.051011","200104220.948411","295409181.636727","714533873.769543","996236537.348002","1223219745.22293","1490156340.47481","1688477127.96757","2002605674.5802","3152865952.51882","3658946438.91141","4382455124.49334","4595541401.27389","5056456282.57093","5974811812.39143","5102093979.05759","4794017685.30559","5554486345.90377","5878803901.17035","7948244473.342","8693888166.44993","9274122236.671","9678283485.04551","9823927178.15345","10564629388.8166","11039791937.5813","11230169050.7152","11800000000","11629388816.645","11089206762.0286","11753185955.7867","12047594278.2835","12945643693.1079","14756827048.1144","15962548764.6294","17990117035.1105","20804681404.4213","25716254876.4629","27002600780.2341","29368835630.6892","33037559947.9844","37427069180.7542","40199542002.6008","45004941482.4447","45747204161.2484","46693107932.3797","46564629388.8166","47409882964.8895","",
"Other small states","OSS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44238449029.0408","45483812274.1829","52048273821.7253","54401438390.056","54803779715.9891","56646205531.8627","57954608049.9595","58102900836.9728","58553472888.0663","63160613868.3149","77368263193.5878","91713075001.6305","104837186483.141","118782475722.995","142797597886.552","161285896225.674","159692642816.292","171119932320.722","189584947790.514","197993384760.519","215601511041.898","227307476615.659","218565524086.934","222754077933.523","237865869307.53","","",
"Pakistan","PAK","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","6829352855.94288","7086288093.23814","7808293196.13608","9135496220.0756","9543535594.28811","8474329860.51317","5682675749.55074","8222499373.73737","10808298282.8283","12192585131.3131","13684012989.899","16284077454.5455","18562852717.1717","22062412020.202","25830350969.697","28439245478.673","26470927968.5039","29060052233.6005","29298230039.5778","29344437247.3652","29560951074.8616","34652225331.8143","35733082722.3054","35568271668.3027","37513500706.3283","40334375819.6969","43919297784.9177","43184551610.4261","51035697457.1452","54155969823.853","54172852202.7536","51825143364.1391","54187757043.9967","62135047112.8292","60780745448.2996","60381714842.4813","68800614649.1378","80722233802.3276","92850165774.8966","120904662142.521","133755240441.863","155831645255.93","150884936361.679","159722642858.08","194120924775.24","208533651666.717","212309421996.364","224276392374.646","245499433610.136","254491527358.354","284284882832.118","295333861606.392","",
