,results,K
2012-11-09,2513.188724109168,59
2012-11-12,2424.8821129311696,59
2012-11-13,2337.1772809789463,59
2012-11-14,2275.8472689983723,59
2012-11-15,2227.602386692205,59
2012-11-16,2182.6551448328046,59
2012-11-19,2123.983512101816,59
2012-11-20,2078.1046639923384,59
2012-11-21,2045.1568469914398,59
2012-11-22,1970.465938450424,59
2012-11-23,1894.9300209752992,59
2012-11-26,1825.3261261555263,59
2012-11-27,1806.6923956275164,59
2012-11-28,1767.428599375211,59
2012-11-29,1743.5040632132718,59
2012-11-30,1726.1536148901116,59
2012-12-03,1707.8417538785272,59
2012-12-04,1692.0087167853462,59
2012-12-05,1701.9981387591915,59
2012-12-06,1712.3961349701915,59
2012-12-07,1741.6758793893432,59
2012-12-10,1769.5520286308285,59
2012-12-11,1803.398846540589,59
2012-12-12,1828.7181770710167,59
2012-12-13,1841.1260689759117,59
2012-12-14,1866.1099791718352,59
2012-12-17,1872.8834451541775,59
2012-12-18,1886.6001641267328,59
2012-12-19,1913.9532986775523,59
2012-12-20,1927.8559704944967,59
2012-12-21,1948.8591845216483,59
2012-12-24,1960.2010346297159,59
2012-12-25,1960.2265854754612,59
2012-12-26,1963.4985079536207,59
2012-12-27,1993.7226998703363,59
2012-12-28,1984.5357708862969,59
2012-12-31,1997.5490804458257,59
2013-01-01,1993.6817905644994,59
2013-01-02,1982.4396214601277,59
2013-01-03,1996.6431575085394,57
2013-01-04,1992.138669411538,57
2013-01-07,1978.1095138794665,57
2013-01-08,1966.4087492850838,57
2013-01-09,1973.6676329256302,57
2013-01-10,1979.7861777927558,59
2013-01-11,1998.0470316774986,57
2013-01-14,2031.791462828191,57
2013-01-15,2071.465217188796,59
2013-01-16,2101.303705669147,59
2013-01-17,2138.0283885501995,57
2013-01-18,2175.979724526958,57
2013-01-21,2211.1928017651167,59
2013-01-22,2277.510073999714,59
2013-01-23,2340.8765524415226,59
2013-01-24,2377.7995139796362,59
2013-01-25,2404.225487097391,59
2013-01-28,2403.4451896151863,59
2013-01-29,2405.1629269645186,59
2013-01-30,2386.0559626148456,59
2013-01-31,2376.568956163421,57
2013-02-01,2360.370825773332,57
2013-02-04,2378.3544938583336,57
2013-02-05,2387.249287390184,57
2013-02-06,2399.6298960440045,57
2013-02-07,2422.967197213589,57
2013-02-08,2451.289688945292,57
2013-02-11,2482.0005292753103,57
2013-02-12,2500.106712769536,57
2013-02-13,2533.7085349916615,57
2013-02-14,2558.810672765882,57
2013-02-15,2585.6399234325813,57
2013-02-18,2612.825937719042,57
2013-02-19,2650.4824006770373,57
2013-02-20,2688.0612955313677,57
2013-02-21,2725.768216588024,57
2013-02-22,2761.793480962966,57
2013-02-25,2802.2289399612537,57
2013-02-26,2831.622178156659,57
2013-02-27,2862.3010767423866,57
2013-02-28,2900.3675548391507,57
2013-03-01,2937.5072457115157,59
2013-03-04,2968.443168446963,57
2013-03-05,3002.7713307872546,57
2013-03-06,3054.298218581843,57
2013-03-07,3112.941256200609,59
2013-03-08,3178.3885879270892,59
2013-03-11,3258.0888150428573,59
2013-03-12,3335.602966688494,59
2013-03-13,3406.3224024662513,59
2013-03-14,3480.6054948416277,59
2013-03-15,3511.2286891711915,59
2013-03-18,3553.8756277589073,59
2013-03-19,3627.002215765557,59
2013-03-20,3706.8916509852907,59
2013-03-21,3743.1285470479643,59
2013-03-22,3777.1889790095875,59
2013-03-25,3797.547312332094,59
2013-03-26,3862.2266180964925,59
2013-03-27,3875.441218255858,59
2013-03-28,3892.2017334895145,59
2013-03-29,3895.69220196755,59
2013-04-01,3924.898694458713,59
2013-04-02,3944.887893616318,59
2013-04-03,3973.126582383682,59
2013-04-04,3984.4705159831988,59
2013-04-05,4021.5193807408364,59
2013-04-08,4044.785792190494,59
2013-04-09,4063.392290475095,57
2013-04-10,4087.6502939452503,57
2013-04-11,4139.5962185341705,57
2013-04-12,4205.1670365425625,57
2013-04-15,4327.379784633313,57
2013-04-16,4434.499127952789,57
2013-04-17,4565.223177136074,53
2013-04-18,4700.33800179102,57
2013-04-19,4826.738528749565,57
2013-04-22,4960.992187596671,57
2013-04-23,5081.995385433155,57
2013-04-24,5231.641916855576,57
2013-04-25,5381.861039902876,57
2013-04-26,5532.282732225904,57
2013-04-29,5616.922153671021,57
