,results,K
2013-01-10,3635.8612411750446,13
2013-01-11,3676.312109364858,15
2013-01-14,3687.208459097188,17
2013-01-15,3663.075575784563,15
2013-01-16,3631.894278197052,15
2013-01-17,3568.814128068895,15
2013-01-18,3547.583912684909,15
2013-01-21,3534.081305336423,13
2013-01-22,3487.095096483336,13
2013-01-23,3449.5099192191246,15
2013-01-24,3421.816268657706,15
2013-01-25,3438.9420380431943,33
2013-01-28,3448.32816115782,33
2013-01-29,3458.3735584717447,33
2013-01-30,3483.2394623643595,35
2013-01-31,3584.9619891131215,37
2013-02-01,3589.9947529616156,37
2013-02-04,3645.2999600994226,37
2013-02-05,3716.3673504633857,37
2013-02-06,3794.6873442311858,37
2013-02-07,3818.008539403741,37
2013-02-08,3847.053954058972,37
2013-02-11,3822.5872313529608,39
2013-02-12,3818.2485906411184,41
2013-02-13,3736.7777403914115,41
2013-02-14,3555.5787122613274,1
2013-02-15,3501.3891056264265,1
2013-02-18,3297.83824754117,1
2013-02-19,3053.479884816601,1
2013-02-20,2645.7819020671404,1
2013-02-21,2578.6470641161904,1
2013-02-22,2595.99863406762,1
2013-02-25,2592.906660384932,7
2013-02-26,2531.5069381959997,7
2013-02-27,2483.9352491939694,7
2013-02-28,2435.028079986484,7
2013-03-01,2326.7919471959185,9
2013-03-04,2244.4106256979367,9
2013-03-05,1850.7925308346773,1
2013-03-06,1836.3739009525045,1
2013-03-07,1788.6321735362176,1
2013-03-08,1855.414954225677,1
2013-03-11,1848.4499554587542,7
2013-03-12,1810.1087473161099,7
2013-03-13,1797.711815245326,7
2013-03-14,1772.4410172745295,1
2013-03-15,1777.9254160388284,1
2013-03-18,1778.3171657452435,1
2013-03-19,1727.809158919408,1
2013-03-20,1744.1415130746639,5
2013-03-21,1743.3837336508952,1
2013-03-22,1752.1594169699881,1
2013-03-25,1766.1998053312964,1
2013-03-26,1784.9167601764952,1
2013-03-27,1782.991654351311,1
2013-03-28,1798.5825185956558,1
2013-03-29,1847.0273490727454,1
2013-04-01,1893.7943682385367,1
2013-04-02,1913.64495303848,1
2013-04-03,1932.321562893599,1
2013-04-04,2018.4974884746134,1
2013-04-05,2105.381205160993,5
2013-04-08,2154.1710109589008,5
2013-04-09,2225.6623523292187,1
2013-04-10,2255.5236240010495,1
2013-04-11,2397.4542934791853,1
2013-04-12,2500.209327878415,1
2013-04-15,2788.5705382104593,21
2013-04-16,2999.4624186214833,21
2013-04-17,3213.8507805901204,59
2013-04-18,3421.009317096563,59
2013-04-19,3603.1071560887603,59
2013-04-22,3803.0078959076477,59
2013-04-23,4101.583930296535,59
2013-04-24,4362.827614341383,59
2013-04-25,4609.30951049174,59
2013-04-26,4911.532151254829,59
2013-04-29,5101.402985343045,59
2013-04-30,5227.94190478206,59
2013-05-01,5379.029836511627,59
2013-05-02,5501.063826433774,59
2013-05-03,5580.0556218616475,59
2013-05-06,5645.287491361961,59
2013-05-07,5729.591677215175,59
2013-05-08,5830.2187990906605,59
2013-05-09,6024.948807973259,59
2013-05-10,6261.645359267806,59
2013-05-13,6564.072783271515,59
2013-05-14,6909.87113460611,59
2013-05-15,7091.289552275372,59
2013-05-16,7096.77814361274,59
2013-05-17,7127.891645612234,59
2013-05-20,7314.556958240153,59
2013-05-21,7487.379042976724,59
2013-05-22,7579.537851951601,59
2013-05-23,7686.539293931788,59
2013-05-24,7761.271714604703,59
2013-05-27,7837.146465047894,59
2013-05-28,7896.36780205158,59
2013-05-29,7904.047121740245,59
2013-05-30,7786.954345590659,59
2013-05-31,7714.692106813941,59
2013-06-03,7663.4301322684,59
2013-06-04,7550.757842092341,55
2013-06-05,7445.25161351392,55
2013-06-06,7312.299717747446,59
2013-06-07,7166.5591227667755,59
2013-06-10,7004.237000802946,59
2013-06-11,6737.704126267795,1
2013-06-12,3543.589158997416,1
2013-06-13,2329.7893290854786,1
2013-06-14,2345.3014056610605,1
2013-06-17,2640.7475317915028,1
2013-06-18,3007.6888295607196,1
2013-06-19,2701.16521806368,1
2013-06-20,2693.6949483987214,1
2013-06-21,2438.816478300002,1
2013-06-24,2382.1136381498695,1
2013-06-25,2183.8279695459046,1
2013-06-26,2364.7596705154274,1
2013-06-27,2561.9766910790654,1
2013-06-28,2645.343645726397,1
2013-07-01,2716.861082510373,1
2013-07-02,2876.870437264122,1
2013-07-03,3071.6495961839005,1
2013-07-04,3221.269896965407,1
2013-07-05,3263.2314596844003,1
2013-07-08,3288.734873765827,1
2013-07-09,3514.8880741151033,1
2013-07-10,3454.7159747320748,1
2013-07-11,3348.613691711658,1
2013-07-12,3391.767388203832,1
2013-07-15,3412.171696066249,1
2013-07-16,3401.542407251325,1
2013-07-17,3330.66051454474,1
2013-07-18,3292.0884078626304,1
2013-07-19,3329.5321079803807,1
2013-07-22,3095.7580240955617,1
2013-07-23,3176.9822774082454,1
2013-07-24,3019.5287404946757,1
2013-07-25,3061.8896771774866,1
2013-07-26,2641.260917635777,1
2013-07-29,2515.9016329228243,1
2013-07-30,2399.9095797229065,1
2013-07-31,2527.701809145017,1
2013-08-01,2323.2760878611266,1
2013-08-02,2042.0981790848277,1
2013-08-05,2138.4639621991696,1
2013-08-06,2163.0975766121724,1
2013-08-07,2206.602951311309,1
2013-08-08,2940.375424792783,1
2013-08-09,2733.258792113719,1
2013-08-12,2870.1171180869333,1
2013-08-13,3083.2222444967665,1
2013-08-14,3027.888292346649,1
2013-08-15,3112.887042330919,1
2013-08-16,3121.680310100725,1
2013-08-19,3010.385932966246,1
2013-08-20,3143.7994494393774,1
2013-08-21,3573.738347076323,1
